,castTotalLikes,directorLikes,actor1likes,movieLikes,fbPosters,year,duration,genre,contentRating,criticReviews,userReviews,userVotes,rating
2236,88422,0.0,87000.0,431,4.0,2009.0,89.0,Comedy,PG,103.0,37.0,5332,4.9
2237,3598,835.0,1000.0,1000,0.0,1995.0,106.0,Comedy,R,59.0,162.0,34774,6.8
2238,1780,24.0,646.0,0,0.0,2016.0,96.0,Adventure,PG-13,86.0,35.0,4303,7.1
2239,10507,0.0,10000.0,0,0.0,2008.0,115.0,Crime,R,190.0,202.0,50198,6.8
2240,5123,0.0,2000.0,0,0.0,1998.0,104.0,Action,R,114.0,403.0,42664,6.1
2242,1885,13000.0,606.0,18000,2.0,1960.0,108.0,Horror,R,290.0,1040.0,422432,8.5
2243,3301,41.0,1000.0,0,3.0,2008.0,112.0,Comedy,R,80.0,100.0,36983,5.9
2244,18760,19.0,15000.0,0,0.0,2014.0,104.0,Drama,PG-13,98.0,76.0,31323,6.3
2245,4039,0.0,995.0,681,3.0,2007.0,113.0,Comedy,R,88.0,125.0,20539,5.9
2246,1761,15.0,691.0,501,0.0,1981.0,98.0,Comedy,PG,13.0,34.0,2061,5.4
2247,2251,503.0,2000.0,0,2.0,1985.0,121.0,Adventure,PG-13,52.0,185.0,33597,7.0
2248,1816,160.0,1000.0,0,2.0,1998.0,114.0,Comedy,PG,60.0,219.0,18366,6.9
2249,17050,57.0,11000.0,0,2.0,2007.0,124.0,Drama,R,154.0,231.0,83786,7.5
2250,18752,0.0,17000.0,76000,0.0,2007.0,148.0,Adventure,R,274.0,760.0,426359,8.2
2251,4374,480.0,970.0,484,1.0,2006.0,108.0,Comedy,PG-13,110.0,97.0,26100,5.9
2252,2173,83.0,991.0,25000,0.0,2012.0,95.0,Adventure,R,173.0,220.0,49888,5.0
2253,23296,0.0,16000.0,12000,2.0,1996.0,108.0,Crime,R,165.0,592.0,219091,7.3
2254,861,0.0,304.0,264,0.0,2005.0,68.0,Animation,G,45.0,32.0,4180,6.4
2255,25263,0.0,21000.0,0,1.0,1995.0,103.0,Comedy,PG-13,45.0,76.0,9105,6.6
2256,537,0.0,264.0,0,1.0,2004.0,99.0,Action,R,377.0,354.0,99353,7.8
2258,8189,0.0,3000.0,422,1.0,2002.0,88.0,Comedy,G,43.0,75.0,3875,4.0
2259,904,395.0,283.0,0,0.0,2007.0,128.0,Drama,PG-13,201.0,230.0,68119,7.6
2260,7567,0.0,6000.0,0,0.0,2003.0,124.0,Drama,R,192.0,559.0,189683,7.7
2261,2915,2.0,787.0,269,0.0,2004.0,84.0,Action,PG-13,77.0,138.0,13210,5.8
2262,44061,308.0,17000.0,19000,1.0,2008.0,122.0,Drama,PG-13,350.0,1535.0,348010,5.2
2263,2698,13.0,651.0,401,3.0,2003.0,101.0,Comedy,PG-13,81.0,92.0,14147,5.6
2264,1189,143.0,302.0,1000,2.0,2000.0,98.0,Comedy,PG-13,81.0,158.0,23076,5.3
2265,2327,909.0,1000.0,10000,0.0,2009.0,105.0,Crime,R,222.0,188.0,35137,7.4
2266,1934,126.0,940.0,1000,6.0,1965.0,225.0,Biography,G,27.0,100.0,6484,6.6
2267,9941,53.0,8000.0,0,0.0,2015.0,111.0,Crime,PG-13,155.0,81.0,20186,6.2
2268,2857,82.0,869.0,0,0.0,2008.0,88.0,Comedy,PG-13,111.0,359.0,74945,1.9
2269,137712,190.0,137000.0,0,6.0,2009.0,88.0,Action,PG-13,107.0,110.0,26236,5.7
2270,15183,36.0,13000.0,0,1.0,1997.0,94.0,Action,PG,34.0,100.0,23928,6.6
2271,15713,20.0,11000.0,0,1.0,2011.0,117.0,Comedy,R,151.0,91.0,58957,6.0
2272,1414,4.0,788.0,10000,2.0,2012.0,95.0,Action,PG-13,289.0,236.0,82082,6.1
2273,1189,272.0,1000.0,713,1.0,2004.0,99.0,Comedy,PG-13,76.0,176.0,26390,4.8
2274,30541,83.0,26000.0,0,0.0,2009.0,96.0,Action,R,150.0,223.0,112516,6.2
2275,4302,11000.0,1000.0,979,4.0,1994.0,98.0,Comedy,R,67.0,86.0,29385,7.5
2276,908,6.0,541.0,0,0.0,2006.0,123.0,Biography,PG,36.0,177.0,5796,6.3
2277,3431,176.0,3000.0,983,2.0,2002.0,101.0,Drama,R,149.0,199.0,24019,7.1
2278,13156,563.0,12000.0,0,1.0,2005.0,102.0,Comedy,R,156.0,316.0,69172,6.6
2279,2880,394.0,922.0,977,2.0,2002.0,94.0,Action,R,64.0,88.0,21542,6.1
2280,500,192.0,346.0,0,3.0,2008.0,102.0,Comedy,PG-13,210.0,147.0,60516,6.7
2281,2799,212.0,969.0,0,1.0,2009.0,108.0,Action,PG-13,113.0,113.0,22823,5.6
2282,20258,198.0,17000.0,25000,0.0,2010.0,116.0,Drama,R,390.0,366.0,92237,7.2
2283,1151,18.0,400.0,444,0.0,1994.0,93.0,Action,PG,5.0,26.0,6701,4.3
2284,1778,1000.0,734.0,0,2.0,2008.0,102.0,Comedy,PG-13,248.0,235.0,79855,6.4
2285,5637,350.0,5000.0,0,1.0,2005.0,103.0,Comedy,R,137.0,180.0,13505,7.1
2286,27214,214.0,14000.0,0,3.0,2016.0,115.0,Action,R,214.0,106.0,32567,6.3
2287,11867,11000.0,11000.0,0,2.0,1997.0,96.0,Comedy,R,104.0,131.0,35586,7.4
2288,4843,4.0,2000.0,311,2.0,1999.0,98.0,Comedy,PG-13,81.0,121.0,16372,6.1
2289,16926,53.0,14000.0,25000,1.0,2015.0,101.0,Comedy,R,175.0,129.0,61360,6.6
2290,24887,277.0,22000.0,855,0.0,1989.0,106.0,Comedy,PG-13,20.0,42.0,17349,6.0
2291,1614,11000.0,1000.0,0,0.0,1996.0,101.0,Comedy,R,69.0,140.0,30083,6.8
2292,24324,0.0,22000.0,0,0.0,2007.0,87.0,Comedy,R,168.0,199.0,89547,7.4
2293,3309,0.0,856.0,0,0.0,2007.0,111.0,Action,R,166.0,299.0,60156,6.8
2294,23409,52.0,22000.0,10000,1.0,2009.0,99.0,Adventure,PG-13,160.0,117.0,49855,7.2
2295,1343,84.0,650.0,0,3.0,2004.0,88.0,Comedy,PG,32.0,129.0,25371,1.9
2296,1019,10.0,688.0,676,2.0,2005.0,83.0,Action,PG-13,72.0,76.0,21933,5.5
2297,2700,10.0,716.0,233,3.0,2007.0,91.0,Action,PG-13,53.0,26.0,9785,4.5
2298,2730,54.0,786.0,924,3.0,2004.0,108.0,Comedy,PG-13,76.0,117.0,6838,6.3
2299,2172,189.0,683.0,548,0.0,1969.0,154.0,Comedy,G,15.0,64.0,3454,7.0
2300,707,0.0,204.0,18000,0.0,2014.0,148.0,Comedy,R,401.0,242.0,61935,6.7
2301,2185,3.0,787.0,346,0.0,2006.0,77.0,Adventure,G,31.0,114.0,3851,2.8
2302,3177,9.0,997.0,0,19.0,2013.0,110.0,Drama,PG-13,65.0,25.0,7894,5.0
2304,2907,119.0,885.0,797,2.0,2008.0,83.0,Comedy,PG-13,45.0,205.0,8560,4.3
2305,2848,0.0,2000.0,48000,7.0,2013.0,107.0,Action,R,260.0,164.0,59248,5.6
2306,1267,17.0,669.0,0,0.0,2003.0,100.0,Drama,PG-13,129.0,213.0,15169,6.2
2307,4218,29.0,1000.0,847,4.0,2008.0,87.0,Adventure,R,58.0,120.0,18571,5.3
2308,1690,608.0,1000.0,608,1.0,1999.0,154.0,Biography,R,103.0,202.0,10037,7.4
2309,5705,38.0,1000.0,15000,0.0,2015.0,106.0,Drama,PG-13,45.0,122.0,15978,7.4
2310,23755,0.0,13000.0,36000,3.0,2011.0,99.0,Biography,R,345.0,190.0,80617,6.5
2311,39507,0.0,21000.0,0,0.0,2006.0,100.0,Animation,R,232.0,293.0,89383,7.1
2312,21200,150.0,18000.0,13000,2.0,2012.0,116.0,Biography,PG,116.0,75.0,24997,7.2
2313,838,892.0,310.0,1000,0.0,2005.0,94.0,Horror,R,148.0,521.0,37626,2.3
2314,1573,650.0,690.0,1000,3.0,2009.0,111.0,Comedy,PG,79.0,39.0,11958,6.4
2315,2295,143.0,829.0,0,1.0,2004.0,100.0,Drama,R,167.0,361.0,29649,6.1
2316,3979,78.0,1000.0,0,0.0,2014.0,125.0,Action,R,350.0,180.0,45799,7.0
2317,3493,329.0,1000.0,971,0.0,2008.0,114.0,Drama,R,25.0,102.0,6904,6.5
2318,64,18.0,20.0,0,0.0,2008.0,119.0,Biography,PG-13,99.0,45.0,14301,7.0
2319,36398,162.0,23000.0,0,0.0,2007.0,135.0,Biography,R,231.0,230.0,48346,7.0
2320,30134,19.0,15000.0,0,3.0,2012.0,93.0,Action,PG-13,119.0,113.0,28629,4.9
2321,3014,0.0,975.0,0,4.0,2008.0,114.0,Adventure,PG-13,182.0,105.0,41737,6.9
2322,24732,0.0,22000.0,13000,0.0,2008.0,124.0,Comedy,R,245.0,274.0,55842,7.5
2323,2710,6000.0,893.0,11000,0.0,1997.0,134.0,Adventure,PG-13,174.0,570.0,221552,8.4
2324,1776,22.0,572.0,235,5.0,2003.0,114.0,Comedy,PG-13,69.0,53.0,4293,6.9
2325,1462,42.0,801.0,1000,0.0,1980.0,124.0,Biography,PG,26.0,74.0,2998,4.5
2326,2129,214.0,1000.0,0,1.0,2005.0,104.0,Crime,R,168.0,232.0,43205,7.4
2327,3384,14.0,2000.0,0,4.0,2015.0,118.0,Biography,PG,27.0,20.0,2302,7.0
2328,2467,121.0,836.0,241,2.0,2003.0,80.0,Comedy,R,28.0,66.0,4518,2.8
2329,25088,110.0,23000.0,20000,2.0,2002.0,107.0,Action,R,146.0,1137.0,261317,7.5
2330,1003,55.0,991.0,1000,4.0,2008.0,125.0,Drama,R,67.0,33.0,8087,7.1
2331,11433,115.0,9000.0,401,2.0,2000.0,115.0,Crime,R,93.0,138.0,16215,6.4
2332,1978,12.0,979.0,831,0.0,2012.0,88.0,Adventure,G,28.0,83.0,14015,6.7
2333,22319,11000.0,11000.0,0,0.0,2015.0,122.0,Drama,R,131.0,61.0,7976,5.3
2334,991,78.0,488.0,973,1.0,2004.0,103.0,Action,PG-13,105.0,79.0,13727,6.9
2335,20354,25.0,18000.0,445,0.0,2005.0,101.0,Drama,PG,21.0,46.0,2613,6.2
2336,39515,46.0,33000.0,0,2.0,2010.0,101.0,Crime,R,140.0,67.0,41249,6.3
2337,1592,58.0,699.0,399,1.0,1994.0,107.0,Action,R,9.0,25.0,3843,6.4
2338,82,0.0,46.0,1000,1.0,2008.0,86.0,Comedy,PG,83.0,66.0,11391,6.5
2340,1577,14.0,403.0,0,1.0,2010.0,107.0,Action,PG-13,138.0,75.0,13026,5.1
2341,15612,3.0,14000.0,217,3.0,2002.0,100.0,Crime,R,42.0,81.0,9868,5.5
2343,3785,278.0,3000.0,0,2.0,2010.0,110.0,Comedy,PG-13,92.0,36.0,6147,5.4
2344,10982,448.0,9000.0,0,1.0,2015.0,106.0,Crime,R,140.0,62.0,20821,5.7
2346,1113,10.0,483.0,314,3.0,2008.0,102.0,Action,R,29.0,29.0,5154,6.2
2347,20472,5.0,18000.0,0,1.0,2007.0,98.0,Crime,R,29.0,118.0,25450,6.7
2348,15680,0.0,12000.0,1000,0.0,2012.0,83.0,Adventure,G,39.0,11.0,5203,5.8
2350,1092,2.0,729.0,70,4.0,2014.0,98.0,Animation,PG,2.0,3.0,50,4.8
2352,17957,160.0,14000.0,0,2.0,2015.0,96.0,Action,PG-13,64.0,101.0,21833,5.6
2353,16355,17.0,12000.0,11000,3.0,2013.0,105.0,Crime,R,120.0,133.0,43879,6.4
2354,2608,43.0,2000.0,0,0.0,2006.0,125.0,Drama,PG-13,143.0,220.0,77656,7.5
2355,1601,34.0,486.0,0,2.0,2008.0,184.0,Action,R,160.0,110.0,29602,7.4
2356,2398,0.0,933.0,0,1.0,1990.0,236.0,Adventure,PG-13,92.0,382.0,186485,8.0
2357,5547,52.0,3000.0,16000,0.0,2011.0,97.0,Comedy,R,286.0,296.0,160418,5.7
2358,15914,17.0,14000.0,0,1.0,1989.0,113.0,Crime,R,43.0,112.0,30213,6.8
2359,3092,15.0,1000.0,0,2.0,2004.0,95.0,Comedy,PG,69.0,232.0,62861,5.9
2360,1212,0.0,611.0,11000,0.0,1996.0,103.0,Horror,R,242.0,869.0,222018,7.2
2361,3023,17.0,1000.0,0,0.0,2001.0,91.0,Horror,R,149.0,478.0,65512,5.5
2362,2560,0.0,888.0,37000,0.0,1980.0,146.0,Drama,R,253.0,1320.0,610333,8.4
2363,3230,0.0,1000.0,39000,0.0,1985.0,116.0,Adventure,PG,198.0,809.0,732212,8.5
2364,2872,37.0,885.0,0,0.0,1999.0,93.0,Horror,R,147.0,536.0,45317,5.6
2365,1465,0.0,607.0,1000,6.0,2009.0,113.0,Comedy,PG-13,36.0,59.0,8346,4.1
2367,1292,8.0,544.0,0,2.0,2010.0,101.0,Comedy,PG-13,181.0,120.0,77987,6.1
2368,2020,189.0,500.0,0,2.0,2003.0,95.0,Comedy,PG-13,97.0,205.0,57479,5.4
2369,35561,93.0,31000.0,14000,1.0,2011.0,109.0,Biography,R,167.0,125.0,53977,7.1
2371,2429,2.0,1000.0,663,1.0,2000.0,85.0,Adventure,G,47.0,119.0,2855,3.6
2372,2609,42.0,991.0,0,0.0,2010.0,101.0,Horror,R,308.0,251.0,93272,6.5
2373,44,6000.0,17.0,28000,0.0,2001.0,125.0,Adventure,PG,246.0,902.0,417971,8.6
2375,28094,79.0,14000.0,1000,2.0,1984.0,132.0,Action,PG,29.0,95.0,17982,7.0
2376,1985,33.0,876.0,53000,1.0,2013.0,131.0,Drama,PG-13,252.0,236.0,98741,7.6
2377,4324,51.0,948.0,0,1.0,2008.0,129.0,Adventure,R,102.0,103.0,72715,6.5
2378,4094,14.0,3000.0,13000,2.0,2010.0,100.0,Comedy,PG,134.0,181.0,71276,6.4
2379,1131,75.0,617.0,560,0.0,1964.0,172.0,Drama,Approved,30.0,91.0,6156,6.7
2380,5519,31.0,2000.0,0,4.0,2011.0,97.0,Comedy,R,136.0,83.0,43867,6.3
2381,3260,33.0,1000.0,0,2.0,2012.0,121.0,Drama,PG,102.0,37.0,5147,6.4
2382,2,22.0,2.0,238,0.0,1993.0,92.0,Family,G,10.0,15.0,1153,5.7
2383,14579,500.0,12000.0,228,2.0,1996.0,116.0,Crime,R,31.0,44.0,3536,6.3
2384,8972,44.0,8000.0,599,0.0,2016.0,110.0,Drama,R,63.0,3.0,550,7.8
2385,120797,15.0,87000.0,0,0.0,2005.0,90.0,Drama,R,220.0,518.0,80903,6.0
2386,25489,0.0,12000.0,0,0.0,2002.0,81.0,Comedy,R,241.0,710.0,143251,7.7
2387,1876,0.0,654.0,0,8.0,2005.0,97.0,Horror,R,252.0,662.0,78883,6.2
2388,151,15.0,82.0,124,2.0,2013.0,107.0,Action,PG-13,23.0,4.0,625,5.7
2389,43105,0.0,40000.0,15000,0.0,1998.0,118.0,Adventure,R,156.0,648.0,213226,7.7
2390,7252,0.0,3000.0,13000,3.0,2009.0,100.0,Comedy,PG-13,192.0,287.0,94292,6.4
2391,2771,89.0,920.0,21000,3.0,2014.0,97.0,Comedy,R,351.0,397.0,216581,6.4
2392,2085,55.0,789.0,0,0.0,1994.0,114.0,Action,PG-13,57.0,213.0,265818,6.9
2393,28018,545.0,15000.0,0,1.0,1988.0,130.0,Comedy,PG,99.0,204.0,153468,7.3
2394,505,119.0,332.0,0,1.0,2006.0,82.0,Comedy,R,343.0,1198.0,297014,7.3
2395,4380,126.0,2000.0,0,1.0,2001.0,96.0,Comedy,PG-13,163.0,548.0,131801,6.2
2396,14762,12000.0,12000.0,0,1.0,1984.0,105.0,Action,PG,110.0,192.0,58743,6.6
2397,2759,301.0,1000.0,0,0.0,2005.0,122.0,Drama,PG-13,233.0,522.0,96569,6.7
2398,2604,31.0,1000.0,0,1.0,1999.0,88.0,Comedy,R,91.0,202.0,59380,5.7
2399,15044,179.0,12000.0,31000,1.0,2014.0,110.0,Action,PG-13,169.0,374.0,24854,3.1
2400,1615,15.0,723.0,0,0.0,2005.0,103.0,Comedy,PG-13,142.0,475.0,49077,6.3
2401,3956,8.0,748.0,265,4.0,2004.0,106.0,Comedy,PG-13,50.0,69.0,10104,5.7
2402,3151,72.0,1000.0,10000,2.0,2003.0,98.0,Comedy,R,195.0,485.0,107815,7.1
2403,10557,116.0,8000.0,0,2.0,1997.0,68.0,Comedy,PG-13,129.0,425.0,183425,7.0
2404,2259,52.0,567.0,19000,10.0,2016.0,94.0,Comedy,PG-13,156.0,103.0,13562,6.1
2405,3567,42.0,975.0,0,2.0,2011.0,99.0,Comedy,PG,103.0,45.0,18727,6.6
2406,4223,323.0,1000.0,13000,1.0,1987.0,107.0,Action,R,217.0,629.0,290949,7.8
2407,3076,869.0,692.0,16000,0.0,1984.0,180.0,Biography,R,134.0,549.0,270790,8.3
2408,4867,29.0,2000.0,1000,0.0,2008.0,89.0,Horror,PG-13,146.0,260.0,27664,3.9
2409,5032,70.0,2000.0,0,4.0,2004.0,97.0,Comedy,PG-13,159.0,554.0,245989,7.0
2410,1310,22.0,727.0,0,1.0,2003.0,113.0,Comedy,PG-13,111.0,317.0,35718,6.7
2411,3261,500.0,1000.0,0,0.0,2001.0,131.0,Drama,R,187.0,651.0,65201,7.3
2413,14672,0.0,12000.0,0,0.0,1986.0,103.0,Comedy,PG-13,44.0,96.0,27149,6.3
2414,21668,0.0,15000.0,114000,8.0,2014.0,119.0,Comedy,R,588.0,1101.0,395087,7.8
2415,1353,11000.0,594.0,36000,1.0,2013.0,98.0,Drama,PG-13,415.0,384.0,150082,7.3
2416,313,521.0,97.0,0,0.0,2006.0,111.0,Drama,R,279.0,828.0,83374,7.6
2417,4868,23.0,2000.0,0,2.0,2003.0,94.0,Drama,PG-13,97.0,144.0,36666,5.3
2418,32930,380.0,18000.0,0,3.0,1989.0,122.0,Drama,R,60.0,365.0,101889,7.9
2419,2653,8.0,844.0,588,2.0,1996.0,81.0,Action,PG-13,27.0,76.0,29621,5.3
2420,4877,0.0,2000.0,7000,0.0,1980.0,89.0,Fantasy,R,212.0,335.0,46492,6.8
2421,5024,80.0,2000.0,15000,1.0,2011.0,106.0,Biography,PG,110.0,114.0,35514,7.1
2422,2032,0.0,643.0,0,0.0,1970.0,122.0,Comedy,R,45.0,124.0,17277,7.2
2423,727,62.0,390.0,0,1.0,2009.0,86.0,Comedy,R,190.0,248.0,52467,5.8
2424,2481,130.0,691.0,2000,1.0,1984.0,103.0,Action,PG,77.0,109.0,62009,5.8
2425,23008,17000.0,22000.0,0,1.0,1980.0,121.0,Biography,R,151.0,494.0,235133,8.3
2426,4947,7.0,2000.0,0,0.0,2009.0,109.0,Drama,PG-13,111.0,77.0,25344,5.6
2427,605,272.0,155.0,0,1.0,1985.0,109.0,Adventure,PG-13,64.0,86.0,14870,6.8
2428,5734,64.0,808.0,0,0.0,2009.0,123.0,Comedy,PG,134.0,82.0,14062,5.0
2429,11984,0.0,11000.0,63000,0.0,2010.0,94.0,Adventure,R,450.0,440.0,279179,7.6
2430,23283,11000.0,11000.0,812,0.0,2000.0,94.0,Comedy,PG,128.0,192.0,31169,6.7
2431,1201,13.0,757.0,0,2.0,2000.0,115.0,Drama,PG-13,68.0,210.0,15817,6.7
2432,10691,24.0,10000.0,0,13.0,2015.0,107.0,Comedy,PG-13,97.0,68.0,9051,5.7
2433,18711,38.0,17000.0,591,0.0,2004.0,91.0,Comedy,PG,54.0,49.0,8023,5.2
2434,21622,34.0,16000.0,0,0.0,2001.0,125.0,Drama,R,99.0,359.0,39105,7.5
2435,28933,0.0,14000.0,23000,0.0,2015.0,122.0,Biography,R,412.0,307.0,93548,7.2
2436,4072,0.0,946.0,0,1.0,2009.0,102.0,Comedy,PG-13,107.0,80.0,28209,5.3
2437,16004,44.0,12000.0,0,2.0,2009.0,90.0,Comedy,R,192.0,105.0,64646,6.5
2438,927,28.0,372.0,346,0.0,1981.0,98.0,Action,PG,25.0,41.0,1400,5.0
2439,14995,128.0,11000.0,813,0.0,2001.0,109.0,Drama,R,104.0,213.0,23728,6.1
2440,1067,0.0,517.0,2000,0.0,1981.0,107.0,Mystery,R,120.0,149.0,27629,7.4
2441,676,31.0,210.0,4000,1.0,2013.0,90.0,Action,PG-13,146.0,109.0,19586,4.4
2442,1466,0.0,805.0,0,0.0,1997.0,112.0,Drama,R,124.0,287.0,46396,7.5
2443,1673,0.0,712.0,3000,2.0,2014.0,94.0,Comedy,PG-13,107.0,48.0,8895,5.7
2444,2368,6.0,723.0,0,1.0,1989.0,105.0,Adventure,PG,11.0,35.0,7470,5.5
2445,847,109.0,405.0,562,2.0,2004.0,104.0,Comedy,R,93.0,112.0,10680,7.1
2446,711,213.0,567.0,0,0.0,1986.0,112.0,Drama,R,38.0,118.0,29591,5.9
2447,1263,25.0,1000.0,0,0.0,1981.0,108.0,Action,PG,60.0,102.0,10832,6.7
2448,1341,97.0,577.0,0,2.0,2009.0,112.0,Biography,R,184.0,82.0,15352,7.0
2449,56585,13000.0,40000.0,0,1.0,1994.0,127.0,Biography,R,148.0,420.0,142416,7.9
2450,39307,655.0,24000.0,0,1.0,2013.0,111.0,Drama,PG-13,217.0,111.0,31898,6.9
2451,653,44.0,627.0,0,0.0,2007.0,126.0,Adventure,R,160.0,165.0,37635,7.3
2452,46944,0.0,27000.0,12000,4.0,2008.0,114.0,Action,R,209.0,192.0,194489,7.3
2453,1356,379.0,456.0,0,2.0,1982.0,99.0,Action,PG,40.0,54.0,2541,3.5
2454,1645,0.0,597.0,0,0.0,1996.0,150.0,Drama,PG-13,85.0,224.0,30618,7.8
2455,1598,78.0,989.0,0,0.0,2009.0,117.0,Biography,PG,83.0,53.0,6091,7.4
2456,5671,337.0,4000.0,0,0.0,2016.0,112.0,Adventure,PG-13,263.0,156.0,31359,6.7
2457,14843,11000.0,11000.0,827,2.0,2003.0,108.0,Comedy,R,128.0,155.0,25165,6.4
2458,39463,6.0,25000.0,18000,2.0,2013.0,116.0,Biography,R,186.0,119.0,27882,7.1
2460,167,0.0,63.0,0,0.0,2009.0,144.0,Drama,R,292.0,193.0,52958,7.8
2462,2319,28.0,1000.0,0,2.0,1986.0,93.0,Action,R,70.0,100.0,10082,5.9
2463,4094,154.0,1000.0,2000,0.0,2002.0,103.0,Crime,R,79.0,180.0,26730,7.2
2464,1083,190.0,364.0,19000,0.0,2013.0,93.0,Music,R,103.0,56.0,13359,7.2
2465,2215,34.0,663.0,1000,1.0,2008.0,98.0,Crime,R,97.0,93.0,14324,5.1
2467,198,157.0,84.0,342,0.0,2009.0,114.0,Thriller,Not Rated,59.0,20.0,2541,5.5
2468,2705,0.0,854.0,271,2.0,1999.0,121.0,Action,R,10.0,42.0,899,6.2
2469,1592,0.0,1000.0,3000,1.0,1985.0,87.0,Horror,Unrated,184.0,419.0,49669,7.2
2470,3212,55.0,1000.0,0,1.0,2016.0,92.0,Action,R,23.0,50.0,4510,5.2
2471,1185,2.0,805.0,0,0.0,2006.0,105.0,Action,R,112.0,90.0,14325,6.7
2472,4142,78.0,2000.0,0,1.0,2015.0,90.0,Drama,R,45.0,49.0,4693,6.3
2473,1243,130.0,444.0,0,1.0,1985.0,89.0,Action,PG-13,59.0,95.0,30215,5.0
2474,25804,89.0,22000.0,10000,2.0,2012.0,114.0,Drama,R,195.0,140.0,48162,6.2
2475,17584,99.0,15000.0,0,2.0,2007.0,119.0,Comedy,R,256.0,555.0,422606,7.6
2476,3699,0.0,923.0,804,0.0,2009.0,103.0,Comedy,PG-13,44.0,45.0,9544,4.1
2477,13545,512.0,11000.0,0,2.0,2014.0,91.0,Action,R,59.0,34.0,5693,5.3
2478,816,209.0,158.0,0,2.0,2008.0,98.0,Drama,PG-13,97.0,108.0,67653,6.2
2479,14385,19.0,11000.0,0,1.0,2005.0,80.0,Action,PG,142.0,247.0,45900,6.5
2480,4142,83.0,3000.0,12000,1.0,2004.0,121.0,Drama,PG-13,187.0,609.0,264533,8.1
2481,2124,87.0,866.0,0,1.0,2007.0,94.0,Action,R,193.0,376.0,140780,6.3
2482,1373,148.0,549.0,0,5.0,2013.0,93.0,Drama,PG,40.0,17.0,1633,4.4
2483,16735,32.0,13000.0,0,4.0,2014.0,93.0,Action,R,46.0,101.0,13133,4.6
2484,245,0.0,109.0,204,0.0,2002.0,116.0,Crime,R,38.0,67.0,4387,6.0
2485,956,448.0,482.0,20000,0.0,2001.0,101.0,Fantasy,PG-13,239.0,1109.0,268581,7.6
2486,4228,0.0,2000.0,18000,1.0,1986.0,154.0,Action,R,250.0,1076.0,488537,8.4
2487,1164,165.0,453.0,0,1.0,1964.0,170.0,Drama,Approved,82.0,258.0,66959,7.9
2488,50284,13.0,45000.0,0,1.0,1997.0,99.0,Horror,R,140.0,419.0,105585,5.6
2489,3627,42.0,839.0,14000,1.0,2014.0,104.0,Comedy,R,129.0,147.0,106820,6.5
2490,2170,729.0,912.0,0,0.0,2004.0,126.0,Adventure,R,285.0,835.0,149966,7.5
2491,35345,422.0,33000.0,0,2.0,2006.0,110.0,Comedy,R,91.0,177.0,54710,6.3
2492,4400,0.0,2000.0,12000,0.0,1978.0,101.0,Horror,R,318.0,1191.0,157857,7.9
2493,6229,611.0,5000.0,0,4.0,2002.0,80.0,Action,PG-13,283.0,841.0,149414,7.9
2494,2164,9.0,818.0,309,1.0,2003.0,87.0,Comedy,PG,52.0,48.0,3407,5.1
2495,5306,92.0,1000.0,7000,5.0,2013.0,123.0,Comedy,R,56.0,64.0,11600,6.7
2496,19410,248.0,16000.0,3000,0.0,2006.0,109.0,Action,R,186.0,482.0,121058,6.7
2497,1978,52.0,723.0,12000,0.0,2010.0,90.0,Horror,R,178.0,279.0,67978,5.6
2498,3294,36.0,1000.0,2000,0.0,2002.0,96.0,Comedy,R,140.0,207.0,62272,5.6
2499,25549,364.0,12000.0,30000,0.0,2010.0,125.0,Action,PG,469.0,665.0,264186,6.8
2500,9271,12.0,8000.0,0,2.0,1998.0,82.0,Comedy,PG-13,63.0,239.0,48458,6.2
2501,17396,33.0,15000.0,16000,1.0,2011.0,86.0,Drama,PG-13,148.0,129.0,64190,5.6
2502,4500,192.0,1000.0,0,0.0,2006.0,108.0,Horror,R,265.0,855.0,129719,6.4
2503,2713,39.0,593.0,320,1.0,2003.0,98.0,Comedy,PG-13,75.0,117.0,11815,5.6
2504,952,51.0,427.0,21000,0.0,2015.0,129.0,Biography,PG,113.0,83.0,23480,7.4
2505,4797,17.0,918.0,0,7.0,2010.0,99.0,Comedy,PG-13,62.0,30.0,7991,4.9
2506,1538,49.0,680.0,874,0.0,2006.0,105.0,Comedy,PG-13,54.0,92.0,8522,6.0
2507,12676,36.0,10000.0,36000,4.0,2012.0,112.0,Comedy,PG-13,223.0,250.0,213898,7.2
2508,3344,19.0,973.0,476,2.0,2001.0,108.0,Comedy,PG-13,50.0,107.0,12993,4.9
2509,2365,0.0,989.0,0,1.0,1998.0,121.0,Crime,R,125.0,416.0,50656,7.5
2510,4060,11.0,1000.0,814,0.0,2002.0,89.0,Horror,PG-13,81.0,271.0,10885,4.8
2511,2135,0.0,690.0,110,2.0,2006.0,89.0,Comedy,PG-13,37.0,112.0,9104,3.1
2512,2020,11.0,1000.0,339,0.0,1999.0,73.0,Adventure,G,44.0,37.0,2045,5.8
2513,6317,847.0,3000.0,4000,1.0,2009.0,132.0,Crime,R,197.0,138.0,52852,6.7
2514,1567,117.0,715.0,419,3.0,1963.0,154.0,Action,Unrated,15.0,50.0,4550,6.8
2515,673,201.0,394.0,70000,0.0,2013.0,96.0,Horror,R,543.0,789.0,125016,6.5
2516,2016,80.0,567.0,0,1.0,2009.0,98.0,Comedy,PG-13,112.0,75.0,15033,5.9
